,tweet_time,tweet_language,count
955,04/10/2017,ru,2769
956,02/11/2017,en,2768
957,12/19/2016,ru,2763
958,02/25/2017,en,2763
959,10/11/2016,ru,2758
960,10/16/2016,ru,2757
961,05/04/2017,ru,2757
962,06/25/2015,en,2755
963,05/02/2017,ru,2746
964,07/13/2015,ru,2745
965,12/20/2016,ru,2745
966,11/15/2016,en,2738
967,12/23/2016,ru,2737
968,11/22/2016,en,2737
969,06/26/2015,ru,2736
970,01/18/2016,en,2735
971,12/24/2016,en,2732
972,05/08/2015,en,2728
973,06/19/2015,en,2727
974,04/02/2017,ru,2725
975,12/13/2016,ru,2722
976,04/13/2016,en,2721
977,10/25/2016,ru,2717
978,04/05/2017,ru,2713
979,10/19/2016,ru,2711
980,10/27/2016,ru,2710
981,02/19/2017,en,2704
982,04/26/2017,ru,2703
983,07/26/2015,en,2702
984,08/09/2015,en,2700
985,12/05/2015,en,2698
986,08/12/2017,en,2693
987,12/16/2016,ru,2693
988,11/30/2014,ru,2689
989,10/26/2016,ru,2687
990,03/10/2017,ru,2686
991,08/07/2015,en,2685
992,03/17/2016,en,2685
993,01/21/2017,en,2677
994,12/25/2016,en,2669
995,01/07/2016,en,2668
996,12/27/2016,ru,2668
997,11/28/2015,en,2666
998,05/23/2016,en,2664
999,05/29/2015,ru,2659
1000,02/04/2017,en,2659
1001,12/28/2016,ru,2658
1002,08/14/2015,en,2655
1003,06/19/2015,ru,2655
1004,02/26/2017,en,2654
1005,06/17/2015,ru,2654
1006,09/14/2014,en,2651
1007,08/15/2015,en,2651
1008,06/15/2015,ru,2649
1009,11/26/2016,en,2648
1010,04/01/2017,ru,2647
1011,04/09/2017,ru,2647
1012,03/06/2017,ru,2642
1013,06/24/2015,ru,2639
1014,08/30/2015,en,2633
1015,04/08/2017,ru,2628
1016,08/22/2015,en,2626
1017,10/28/2016,ru,2622
1018,04/30/2017,ru,2621
1019,04/16/2017,ru,2610
1020,12/26/2016,ru,2609
1021,01/11/2017,ru,2608
1022,04/18/2016,en,2608
1023,09/13/2014,ru,2606
1024,01/08/2017,en,2603
1025,04/19/2015,en,2600
1026,09/11/2014,,2594
1027,04/17/2017,ru,2592
1028,12/30/2016,ru,2590
1029,10/27/2016,en,2586
1030,08/28/2015,en,2586
1031,02/09/2016,en,2579
1032,12/29/2016,ru,2579
1033,10/24/2016,ru,2577
1034,02/18/2017,en,2569
1035,02/13/2017,ru,2568
1036,07/06/2015,ru,2565
1037,12/24/2015,en,2564
1038,12/09/2014,en,2557
1039,02/25/2016,en,2557
1040,12/09/2016,ru,2553
1041,06/28/2015,en,2552
1042,01/29/2017,en,2551
1043,06/30/2015,ru,2548
1044,10/18/2016,ru,2548
1045,12/21/2016,ru,2543
1046,01/28/2017,en,2541
1047,01/10/2017,ru,2541
1048,01/06/2015,en,2539
1049,01/15/2016,en,2536
1050,08/29/2016,en,2533
1051,10/09/2016,ru,2531
1052,09/02/2015,en,2530
1053,07/19/2017,en,2528
1054,08/16/2015,en,2524
1055,10/28/2016,en,2523
1056,04/29/2017,ru,2523
1057,04/20/2015,en,2517
1058,06/29/2015,ru,2515
1059,03/07/2017,ru,2515
1060,12/01/2015,en,2514
1061,06/11/2014,ru,2512
1062,05/03/2017,ru,2510
1063,09/08/2016,en,2507
1064,12/17/2015,en,2506
1065,11/01/2016,ru,2505
1066,12/18/2016,ru,2501
1067,10/21/2016,ru,2501
1068,08/10/2015,en,2501
1069,11/01/2016,en,2501
1070,04/15/2017,ru,2497
1071,05/18/2015,en,2495
1072,07/03/2015,ru,2494
1073,12/25/2016,ru,2491
1074,12/22/2016,ru,2485
1075,03/28/2016,en,2483
1076,02/03/2016,en,2480
1077,02/04/2016,en,2480
1078,10/21/2016,en,2477
1079,11/02/2016,ru,2474
1080,11/02/2014,en,2472
1081,11/10/2016,ru,2469
1082,12/10/2015,en,2468
1083,06/09/2015,ru,2465
1084,10/25/2016,en,2463
1085,10/09/2016,en,2458
1086,03/09/2017,ru,2455
1087,01/22/2017,en,2453
1088,09/07/2016,en,2452
1089,07/27/2016,en,2449
1090,10/30/2016,en,2446
1091,09/14/2015,en,2445
1092,07/14/2015,ru,2441
1093,05/30/2015,ru,2439
1094,01/12/2017,ru,2435
1095,06/13/2015,en,2435
1096,12/10/2016,ru,2432
1097,08/31/2015,en,2429
1098,03/16/2016,en,2429
1099,07/07/2015,ru,2427
1100,02/13/2016,en,2421
1101,01/17/2017,ru,2420
1102,12/17/2016,ru,2419
1103,02/08/2016,en,2417
1104,10/09/2015,en,2417
1105,12/11/2016,ru,2417
1106,03/03/2017,ru,2415
1107,10/16/2016,en,2403
1108,11/15/2016,ru,2403
1109,05/27/2016,en,2399
1110,05/13/2015,en,2399
1111,12/11/2015,en,2398
1112,03/01/2017,ru,2396
1113,10/22/2016,ru,2395
1114,05/30/2017,ru,2394
1115,11/17/2016,en,2383
1116,12/24/2016,ru,2383
1117,11/09/2016,ru,2381
1118,05/23/2017,ru,2381
1119,11/10/2016,en,2381
1120,12/04/2015,en,2380
1121,05/18/2017,ru,2379
1122,05/15/2015,en,2378
1123,06/27/2016,en,2373
1124,09/04/2014,en,2369
1125,05/06/2015,en,2369
1126,02/12/2017,en,2366
1127,03/02/2017,ru,2364
1128,05/05/2017,ru,2363
1129,01/16/2017,ru,2362
1130,05/22/2017,ru,2362
1131,12/06/2015,en,2360
1132,11/14/2016,ru,2357
1133,12/01/2016,ru,2353
1134,09/22/2015,en,2350
1135,02/21/2017,ru,2344
1136,06/01/2017,ru,2344
1137,08/16/2017,en,2344
1138,12/21/2015,en,2339
1139,03/04/2013,,2339
1140,04/28/2015,en,2338
1141,05/31/2017,ru,2337
1142,01/22/2015,en,2335
1143,05/25/2017,ru,2334
1144,05/23/2015,ru,2333
1145,10/29/2016,en,2332
1146,05/29/2017,ru,2329
1147,10/23/2016,ru,2329
1148,02/11/2016,en,2326
1149,09/17/2016,ru,2325
1150,10/31/2016,ru,2325
1151,01/04/2017,ru,2319
1152,11/24/2016,ru,2319
1153,05/24/2017,ru,2314
1154,07/14/2017,en,2305
1155,10/15/2016,en,2305
1156,12/18/2015,en,2297
1157,12/08/2016,ru,2295
1158,12/25/2015,en,2295
1159,02/17/2016,en,2291
1160,10/08/2016,en,2290
1161,05/17/2015,ru,2289
1162,01/06/2016,en,2283
1163,05/26/2017,ru,2281
1164,10/29/2016,ru,2278
1165,12/31/2016,ru,2277
1166,06/12/2014,ru,2276
1167,11/27/2014,en,2273
1168,06/28/2015,ru,2273
1169,05/04/2015,en,2271
1170,01/13/2017,ru,2270
1171,11/22/2016,ru,2269
1172,07/07/2017,en,2268
1173,04/27/2016,en,2267
1174,03/31/2016,en,2267
1175,05/30/2015,en,2258
1176,01/05/2017,ru,2254
1177,06/24/2016,en,2253
1178,11/16/2016,ru,2251
1179,01/21/2016,en,2250
1180,08/29/2015,en,2248
1181,11/13/2016,en,2245
1182,11/23/2016,ru,2243
1183,07/13/2017,en,2241
1184,08/07/2017,en,2238
1185,05/28/2016,en,2236
1186,12/02/2016,ru,2234
1187,11/18/2016,en,2230
1188,02/05/2017,en,2229
1189,09/15/2014,en,2227
1190,11/08/2016,ru,2226
1191,03/21/2016,en,2225
1192,05/10/2017,en,2224
1193,11/25/2016,ru,2224
1194,09/18/2014,en,2223
1195,07/12/2017,en,2221
1196,02/19/2016,en,2220
1197,11/20/2016,en,2220
1198,09/15/2015,en,2219
1199,05/15/2016,en,2217
1200,06/09/2016,en,2214
1201,11/11/2014,en,2213
1202,01/07/2017,ru,2211
1203,06/20/2015,en,2206
1204,05/19/2016,en,2205
1205,12/29/2015,en,2204
1206,03/26/2015,en,2203
1207,05/28/2015,en,2202
1208,03/12/2016,en,2200
1209,09/16/2016,ru,2200
1210,01/03/2017,ru,2197
1211,06/21/2015,en,2196
1212,07/06/2016,en,2193
1213,07/02/2016,en,2192
1214,11/21/2016,ru,2192
1215,07/11/2017,en,2187
1216,11/17/2016,ru,2187
1217,09/19/2016,ru,2186
1218,02/14/2017,ru,2186
1219,02/22/2017,ru,2184
1220,04/25/2016,en,2183
1221,05/01/2015,en,2181
1222,10/03/2016,en,2180
1223,12/23/2015,en,2174
1224,07/21/2017,en,2174
1225,06/15/2016,en,2170
1226,02/02/2016,en,2170
1227,01/15/2017,ru,2169
1228,12/06/2016,ru,2165
1229,11/03/2016,ru,2165
1230,05/31/2015,ru,2165
1231,05/07/2016,en,2164
1232,12/05/2016,ru,2162
1233,07/02/2015,ru,2160
1234,07/08/2017,en,2159
1235,01/08/2016,en,2158
1236,06/16/2015,ru,2157
1237,11/27/2016,ru,2155
1238,12/07/2016,ru,2155
1239,05/12/2015,en,2154
1240,11/18/2016,ru,2153
1241,06/06/2015,ru,2153
1242,05/19/2017,ru,2153
1243,11/11/2016,ru,2151
1244,05/20/2015,ru,2150
1245,10/23/2016,en,2148
1246,05/12/2017,ru,2141
1247,06/15/2014,ru,2140
1248,06/07/2015,ru,2140
1249,07/20/2017,en,2140
1250,10/28/2015,en,2140
1251,05/17/2017,ru,2139
1252,10/29/2015,en,2137
1253,05/21/2015,en,2137
1254,09/18/2015,en,2132
1255,06/16/2016,en,2129
1256,11/26/2016,ru,2126
1257,11/09/2015,en,2126
1258,07/01/2015,ru,2125
1259,12/02/2015,en,2119
1260,05/15/2017,ru,2118
1261,10/30/2016,ru,2111
1262,05/10/2017,ru,2110
1263,02/14/2016,en,2108
1264,03/11/2017,ru,2107
1265,10/22/2016,en,2106
1266,04/26/2015,en,2105
1267,09/30/2016,en,2103
1268,05/05/2017,en,2100
1269,11/11/2016,en,2099
1270,02/06/2016,en,2098
1271,05/26/2015,en,2098
1272,09/17/2015,en,2093
1273,02/12/2015,en,2091
1274,11/19/2015,en,2090
1275,01/14/2017,ru,2087
1276,02/04/2015,en,2085
1277,02/06/2015,en,2081
1278,06/13/2014,ru,2079
1279,01/08/2017,ru,2078
1280,02/03/2017,ru,2078
1281,08/02/2015,en,2078
1282,11/16/2015,en,2077
1283,06/12/2015,ru,2076
1284,06/25/2015,ru,2074
1285,05/30/2016,en,2072
1286,11/17/2015,en,2070
1287,08/08/2015,en,2069
1288,07/17/2015,en,2068
1289,05/11/2017,ru,2065
1290,09/30/2015,en,2065
1291,01/06/2017,ru,2064
1292,05/16/2017,ru,2061
1293,01/12/2016,en,2059
1294,09/22/2016,en,2058
1295,07/25/2017,en,2058
1296,01/02/2017,ru,2058
1297,11/13/2016,ru,2056
1298,03/02/2015,en,2055
1299,06/04/2014,ru,2054
1300,11/06/2016,en,2053
1301,11/07/2016,ru,2052
1302,05/24/2016,en,2048
1303,09/20/2015,en,2045
1304,05/19/2015,en,2043
1305,11/05/2016,ru,2042
1306,08/02/2017,en,2041
1307,02/16/2017,ru,2040
1308,12/22/2014,ru,2037
1309,07/29/2016,en,2036
1310,01/13/2016,en,2036
1311,09/01/2015,en,2033
1312,01/09/2017,ru,2031
1313,09/09/2015,en,2030
1314,05/20/2015,en,2030
1315,06/22/2015,en,2028
1316,11/06/2016,ru,2026
1317,07/27/2017,en,2023
1318,10/16/2015,en,2021
1319,05/14/2015,en,2020
1320,07/12/2015,ru,2019
1321,09/10/2015,en,2014
1322,05/09/2015,en,2014
1323,01/01/2017,ru,2014
1324,04/25/2015,en,2014
1325,09/03/2015,en,2010
1326,10/05/2015,en,2005
1327,12/04/2016,ru,2005
1328,01/05/2016,en,1995
1329,04/09/2015,en,1992
1330,09/11/2015,en,1991
1331,02/17/2017,ru,1989
1332,07/20/2016,en,1987
1333,11/13/2015,en,1983
1334,11/12/2016,ru,1981
1335,04/09/2016,en,1980
1336,09/09/2016,en,1980
1337,03/12/2017,ru,1979
1338,01/28/2016,en,1979
1339,03/29/2016,en,1975
1340,02/09/2017,ru,1972
1341,07/06/2017,en,1970
1342,08/23/2015,en,1964
1343,08/03/2017,en,1964
1344,12/22/2015,en,1964
1345,11/12/2016,en,1962
1346,11/04/2016,ru,1960
1347,05/02/2015,en,1959
1348,11/24/2015,en,1958
1349,12/30/2015,en,1957
1350,08/17/2017,en,1956
1351,01/14/2016,en,1956
1352,01/14/2015,ru,1956
1353,05/12/2017,en,1954
1354,06/08/2017,en,1951
1355,06/07/2017,en,1947
1356,07/11/2015,ru,1944
1357,06/03/2016,en,1942
1358,06/23/2016,en,1941
1359,08/15/2017,en,1940
1360,08/18/2017,en,1935
1361,06/09/2014,ru,1935
1362,11/26/2014,en,1931
1363,09/25/2015,en,1930
1364,09/24/2015,en,1925
1365,06/10/2015,ru,1921
1366,05/03/2016,en,1920
1367,06/06/2014,ru,1918
1368,01/10/2016,en,1918
1369,02/20/2017,ru,1916
1370,02/08/2017,ru,1916
1371,11/04/2015,en,1916
1372,01/09/2016,en,1915
1373,05/05/2015,en,1913
1374,10/15/2015,en,1912
1375,03/09/2016,en,1910
1376,07/26/2017,en,1909
1377,08/17/2016,en,1907
1378,07/06/2014,ru,1901
1379,11/20/2016,ru,1900
1380,05/25/2016,en,1899
1381,09/23/2015,en,1898
1382,10/13/2015,en,1897
1383,12/03/2016,ru,1897
1384,01/26/2015,ru,1896
1385,07/02/2014,ru,1895
1386,09/02/2014,en,1894
1387,02/10/2017,ru,1892
1388,09/04/2015,en,1892
1389,12/18/2012,ru,1892
1390,08/30/2012,,1888
1391,01/07/2015,ru,1883
1392,07/10/2017,en,1880
1393,12/19/2015,en,1878
1394,12/20/2015,en,1876
1395,11/19/2016,ru,1874
1396,07/05/2017,en,1868
1397,06/11/2015,ru,1865
1398,07/28/2017,en,1863
1399,10/23/2015,en,1862
1400,07/24/2017,en,1856
1401,04/11/2016,en,1853
1402,01/10/2015,ru,1852
1403,05/20/2016,en,1851
1404,03/15/2016,en,1850
1405,02/15/2017,ru,1844
1406,06/14/2015,ru,1844
1407,03/14/2016,en,1842
1408,04/16/2015,en,1842
1409,03/05/2016,en,1841
1410,10/27/2015,en,1834
1411,07/31/2017,en,1833
1412,11/05/2016,en,1830
1413,07/05/2015,ru,1828
1414,04/21/2016,en,1828
1415,05/17/2015,en,1826
1416,01/19/2016,en,1825
1417,05/01/2017,ru,1823
1418,07/18/2016,en,1823
1419,05/11/2015,en,1823
1420,11/20/2015,en,1822
1421,06/05/2014,ru,1819
1422,06/28/2016,en,1819
1423,01/13/2015,ru,1818
1424,12/28/2015,en,1816
1425,01/20/2016,en,1816
1426,02/05/2015,en,1814
1427,11/03/2015,en,1814
1428,09/08/2015,en,1811
1429,12/22/2014,en,1806
1430,11/03/2016,en,1805
1431,05/09/2017,en,1805
1432,11/10/2015,en,1803
1433,06/14/2014,ru,1798
1434,10/01/2015,en,1795
1435,09/29/2015,en,1794
1436,07/15/2017,en,1792
1437,10/19/2015,en,1791
1438,01/23/2015,en,1790
1439,09/16/2015,en,1787
1440,01/26/2016,en,1783
1441,09/23/2016,ru,1779
1442,10/22/2015,en,1779
1443,02/12/2016,en,1778
1444,09/21/2015,en,1776
1445,11/12/2015,en,1775
1446,07/17/2017,en,1775
1447,01/25/2017,ru,1774
1448,04/11/2015,en,1774
1449,08/14/2017,en,1769
1450,03/24/2016,en,1768
1451,01/24/2017,ru,1767
1452,05/31/2016,en,1767
1453,10/20/2015,en,1764
1454,07/23/2016,en,1764
1455,03/27/2015,en,1763
1456,10/21/2015,en,1762
1457,10/07/2015,en,1761
1458,10/04/2015,en,1760
1459,01/31/2017,ru,1760
1460,09/28/2015,en,1758
1461,02/20/2016,en,1757
1462,02/06/2017,ru,1757
1463,02/21/2016,en,1755
1464,11/06/2015,en,1753
1465,11/04/2016,en,1753
1466,01/03/2015,ru,1753
1467,08/01/2017,en,1752
1468,12/30/2014,ru,1750
1469,01/22/2016,en,1747
1470,02/07/2017,ru,1744
1471,11/11/2015,en,1743
1472,05/16/2015,en,1740
1473,12/23/2014,ru,1740
1474,07/31/2016,en,1740
1475,01/25/2015,en,1739
1476,10/30/2015,en,1738
1477,11/05/2015,en,1735
1478,05/11/2017,en,1735
1479,03/08/2017,ru,1733
1480,02/07/2016,en,1733
1481,10/28/2014,en,1732
1482,08/08/2017,en,1729
1483,10/26/2015,en,1726
1484,11/18/2015,en,1726
1485,10/25/2015,en,1720
1486,05/18/2016,en,1717
1487,10/14/2015,en,1717
1488,01/16/2016,en,1716
1489,12/12/2015,en,1716
1490,05/22/2015,ru,1714
1491,03/10/2016,en,1705
1492,04/29/2016,en,1702
1493,03/04/2015,en,1697
1494,11/23/2015,en,1696
1495,02/01/2017,ru,1696
1496,08/13/2017,en,1694
1497,02/16/2016,en,1691
1498,06/27/2015,ru,1686
1499,04/14/2015,en,1685
1500,01/18/2017,ru,1685
1501,09/29/2016,ru,1683
1502,06/20/2015,ru,1683
1503,05/28/2014,ru,1680
1504,01/28/2015,en,1676
1505,06/21/2015,ru,1675
1506,02/15/2016,en,1668
1507,01/27/2015,en,1666
1508,02/18/2015,en,1664
1509,02/18/2016,ru,1659
1510,05/21/2015,ru,1658
1511,10/02/2016,en,1658
1512,04/05/2016,en,1657
1513,01/27/2017,ru,1657
1514,01/26/2017,ru,1655
1515,02/02/2017,ru,1651
1516,03/09/2016,ru,1651
1517,11/02/2015,en,1648
1518,03/18/2016,en,1648
1519,12/26/2012,ru,1642
1520,05/27/2014,ru,1640
1521,02/26/2013,,1637
1522,01/27/2016,en,1628
1523,09/27/2015,en,1627
1524,12/21/2014,ru,1624
1525,01/30/2017,ru,1620
1526,10/04/2016,en,1618
1527,01/04/2015,ru,1617
1528,02/23/2017,ru,1612
1529,06/15/2017,ru,1608
1530,01/08/2015,ru,1605
1531,03/04/2017,ru,1605
1532,09/04/2016,en,1603
1533,05/02/2016,en,1603
1534,12/31/2015,en,1602
1535,10/06/2015,en,1600
1536,02/10/2015,en,1600
1537,03/08/2016,en,1599
1538,05/22/2015,en,1596
1539,03/20/2015,en,1595
1540,11/29/2014,en,1593
1541,10/08/2016,ru,1591
1542,05/23/2015,en,1589
1543,06/23/2017,en,1589
1544,01/06/2015,ru,1589
1545,08/04/2017,en,1589
1546,05/23/2017,en,1587
1547,02/26/2015,en,1587
1548,06/13/2017,en,1586
1549,05/07/2017,en,1586
1550,04/19/2016,ru,1581
1551,03/04/2016,en,1579
1552,04/10/2016,ru,1576
1553,04/17/2016,en,1573
1554,03/11/2015,en,1572
1555,05/17/2016,ru,1571
1556,06/14/2017,en,1570
1557,04/04/2016,en,1570
1558,04/28/2016,en,1569
1559,09/11/2014,und,1568
1560,06/02/2017,ru,1566
1561,05/27/2017,ru,1561
1562,03/03/2015,en,1559
1563,04/07/2015,en,1558
1564,08/19/2016,en,1555
1565,09/26/2015,en,1555
1566,02/19/2015,en,1550
1567,05/25/2017,en,1549
1568,03/07/2016,en,1546
1569,02/24/2015,en,1542
1570,09/06/2015,en,1542
1571,11/25/2015,en,1541
1572,03/30/2015,en,1540
1573,04/30/2016,en,1539
1574,05/31/2017,en,1537
1575,02/08/2016,ru,1536
1576,03/23/2016,en,1532
1577,05/18/2017,en,1527
1578,01/24/2016,en,1525
1579,06/13/2015,ru,1525
1580,03/06/2015,en,1521
1581,10/22/2012,,1521
1582,05/24/2015,ru,1520
1583,05/17/2017,en,1518
1584,02/01/2015,en,1518
1585,10/02/2015,en,1515
1586,02/13/2015,en,1511
1587,03/14/2015,en,1507
1588,05/20/2017,ru,1506
1589,02/13/2016,ru,1503
1590,05/10/2015,en,1501
1591,01/02/2015,ru,1500
1592,06/21/2016,ru,1499
1593,12/20/2014,ru,1499
1594,03/10/2016,ru,1499
1595,04/13/2015,en,1498
1596,05/09/2017,ru,1497
1597,07/23/2017,en,1495
1598,07/05/2016,ru,1482
1599,07/04/2015,ru,1482
1600,02/24/2016,en,1480
1601,03/28/2016,ru,1480
1602,03/25/2016,en,1475
1603,04/13/2016,ru,1474
1604,11/15/2014,en,1474
1605,03/01/2016,en,1468
1606,02/04/2016,ru,1468
1607,09/19/2015,en,1467
1608,05/06/2017,en,1464
1609,02/23/2015,en,1462
1610,03/18/2016,ru,1462
1611,09/13/2015,en,1461
1612,04/11/2016,ru,1459
1613,06/12/2016,en,1459
1614,12/24/2014,ru,1458
1615,08/29/2012,,1457
1616,05/13/2016,ru,1456
1617,03/11/2016,en,1456
1618,04/28/2016,ru,1453
1619,06/22/2017,en,1453
1620,09/01/2016,en,1453
1621,03/05/2017,ru,1452
1622,07/16/2017,en,1451
1623,06/01/2014,ru,1450
1624,04/01/2016,en,1449
1625,09/20/2012,,1447
1626,08/12/2016,en,1446
1627,04/27/2016,ru,1445
1628,07/22/2017,en,1445
1629,01/05/2015,ru,1443
1630,02/19/2016,ru,1441
1631,03/23/2016,ru,1439
1632,08/28/2012,,1439
1633,03/25/2015,en,1438
1634,06/06/2017,ru,1435
1635,04/18/2016,ru,1434
1636,04/10/2015,en,1433
1637,05/13/2017,ru,1432
1638,05/21/2017,ru,1431
1639,07/29/2017,en,1431
1640,06/14/2017,ru,1431
1641,04/08/2016,ru,1430
1642,06/25/2016,en,1430
1643,05/05/2016,ru,1429
1644,03/17/2016,ru,1427
1645,03/04/2016,ru,1424
1646,08/08/2017,ru,1422
1647,03/19/2016,en,1421
1648,12/30/2015,ru,1421
1649,03/11/2016,ru,1413
1650,05/06/2016,ru,1413
1651,11/29/2015,en,1413
1652,05/08/2017,en,1411
1653,03/16/2016,ru,1410
1654,07/22/2014,en,1408
1655,05/13/2016,en,1408
1656,02/24/2016,ru,1408
1657,04/02/2016,ru,1408
1658,04/25/2016,ru,1406
1659,12/13/2015,en,1406
1660,04/07/2016,en,1405
1661,02/11/2016,ru,1404
1662,03/01/2016,ru,1403
1663,07/19/2016,en,1403
1664,04/22/2016,en,1400
1665,07/04/2014,ru,1397
1666,03/15/2016,ru,1397
1667,02/27/2015,en,1396
1668,04/15/2015,en,1393
1669,03/30/2016,en,1393
1670,07/07/2017,ru,1392
1671,01/23/2017,ru,1392
1672,02/16/2016,ru,1391
1673,06/19/2016,en,1389
1674,07/19/2017,ru,1388
1675,06/02/2014,ru,1387
1676,04/20/2016,ru,1387
1677,08/31/2012,,1386
1678,05/31/2015,en,1383
1679,02/15/2016,ru,1377
1680,06/30/2017,ru,1377
1681,02/22/2015,en,1375
1682,03/12/2015,en,1374
1683,06/05/2017,ru,1374
1684,06/13/2017,ru,1370
1685,04/08/2016,en,1369
1686,07/27/2017,ru,1368
1687,10/23/2012,,1367
1688,04/15/2016,ru,1367
1689,03/14/2016,ru,1365
1690,04/21/2016,ru,1365
1691,08/11/2017,en,1364
1692,04/26/2016,en,1364
1693,06/28/2017,ru,1362
1694,06/07/2016,en,1361
1695,02/27/2013,,1360
1696,09/03/2012,,1360
1697,03/22/2016,ru,1359
1698,06/08/2017,ru,1359
1699,06/04/2017,en,1358
1700,07/25/2017,ru,1357
1701,06/04/2016,en,1357
1702,10/25/2014,en,1356
1703,05/16/2017,en,1356
1704,05/28/2017,ru,1353
1705,05/26/2017,en,1353
1706,04/26/2016,ru,1352
1707,02/24/2017,ru,1351
1708,03/21/2016,ru,1350
1709,11/14/2015,en,1350
1710,05/18/2016,ru,1350
1711,05/19/2016,ru,1349
1712,04/02/2015,en,1345
1713,06/29/2017,en,1344
1714,02/12/2016,ru,1343
1715,11/08/2015,en,1343
1716,06/22/2017,ru,1340
1717,09/12/2015,en,1340
1718,06/26/2017,ru,1339
1719,03/05/2015,en,1339
1720,06/01/2017,en,1338
1721,06/12/2017,ru,1338
1722,01/12/2015,ru,1338
1723,07/06/2017,ru,1334
1724,04/17/2016,ru,1334
1725,07/20/2017,ru,1332
1726,05/10/2016,en,1329
1727,02/23/2016,en,1328
1728,06/20/2017,ru,1328
1729,07/24/2017,ru,1327
1730,02/18/2017,ru,1327
1731,07/30/2017,en,1326
1732,03/24/2015,en,1325
1733,12/05/2014,en,1324
1734,04/15/2016,en,1322
1735,01/03/2016,en,1321
1736,05/12/2016,ru,1317
1737,09/20/2016,en,1316
1738,04/29/2016,ru,1316
1739,02/26/2017,ru,1315
1740,07/09/2017,en,1315
1741,06/03/2014,ru,1314
1742,06/09/2017,ru,1313
1743,06/07/2017,ru,1313
1744,03/23/2015,en,1313
1745,03/31/2015,en,1308
1746,04/18/2015,en,1306
1747,07/05/2014,ru,1302
1748,09/11/2012,,1302
1749,01/19/2017,ru,1300
1750,04/14/2016,en,1299
1751,04/07/2016,ru,1298
1752,01/31/2015,en,1297
1753,07/21/2017,ru,1297
1754,02/25/2016,ru,1297
1755,05/05/2016,en,1295
1756,08/16/2017,ru,1295
1757,02/03/2016,ru,1295
1758,08/23/2017,ru,1295
1759,01/24/2015,en,1292
1760,07/28/2017,ru,1292
1761,03/31/2016,ru,1292
1762,06/21/2017,ru,1291
1763,12/25/2012,ru,1290
1764,02/20/2016,ru,1288
1765,09/17/2012,,1287
1766,07/12/2017,ru,1285
1767,09/05/2012,,1282
1768,03/30/2016,ru,1282
1769,10/18/2015,en,1280
1770,02/17/2016,ru,1276
1771,04/12/2016,ru,1272
1772,06/15/2017,en,1269
1773,11/21/2015,en,1269
1774,07/18/2017,ru,1268
1775,07/17/2017,ru,1267
1776,05/23/2016,ru,1266
1777,02/14/2015,en,1266
1778,04/22/2016,ru,1265
1779,04/06/2016,ru,1265
1780,07/22/2016,en,1265
1781,05/10/2016,ru,1263
1782,05/09/2016,ru,1262
1783,02/26/2016,ru,1262
1784,06/08/2014,ru,1262
1785,05/08/2017,ru,1261
1786,09/05/2015,en,1260
1787,10/16/2012,,1260
1788,03/24/2016,ru,1260
1789,05/20/2016,ru,1255
1790,08/05/2017,en,1255
1791,02/22/2016,ru,1255
1792,07/11/2017,ru,1254
1793,02/25/2017,ru,1253
1794,10/04/2016,ru,1251
1795,06/16/2017,ru,1251
1796,08/11/2017,ru,1251
1797,07/10/2017,ru,1250
1798,09/02/2014,ru,1249
1799,02/07/2015,en,1248
1800,08/15/2017,ru,1248
1801,08/04/2017,ru,1246
1802,10/07/2016,ru,1246
1803,05/16/2016,ru,1245
1804,07/23/2014,en,1243
1805,01/01/2015,ru,1243
1806,05/25/2016,ru,1242
1807,07/14/2017,ru,1240
1808,09/12/2014,en,1240
1809,03/20/2016,en,1239
1810,05/06/2016,en,1239
1811,01/23/2016,en,1236
1812,06/27/2017,ru,1235
1813,11/22/2015,en,1235
1814,06/21/2017,en,1234
1815,08/07/2017,ru,1230
1816,04/06/2015,en,1229
1817,07/13/2017,ru,1229
1818,05/26/2014,ru,1227
1819,09/18/2012,,1227
1820,08/10/2017,ru,1226
1821,10/03/2012,,1226
1822,05/06/2017,ru,1226
1823,06/16/2017,en,1224
1824,04/04/2016,ru,1221
1825,10/31/2015,en,1220
1826,09/04/2012,,1220
1827,04/05/2016,ru,1220
1828,08/28/2016,en,1219
1829,05/22/2017,en,1219
1830,05/19/2017,en,1218
1831,03/21/2015,en,1218
1832,06/07/2016,ru,1218
1833,12/14/2012,ru,1218
1834,12/29/2015,ru,1218
1835,10/12/2012,,1217
1836,05/31/2014,ru,1217
1837,06/30/2017,en,1217
1838,08/17/2017,ru,1216
1839,06/01/2016,ru,1215
1840,02/09/2016,ru,1213
1841,06/10/2016,en,1213
1842,10/05/2016,ru,1213
1843,04/12/2016,en,1212
1844,06/20/2017,en,1212
1845,03/25/2016,ru,1209
1846,06/29/2017,ru,1208
1847,02/10/2016,ru,1208
1848,09/27/2012,,1208
1849,05/14/2017,ru,1208
1850,08/07/2016,en,1206
1851,07/03/2017,ru,1206
1852,12/07/2017,en,1206
1853,03/29/2016,ru,1205
1854,05/24/2017,en,1205
1855,11/07/2014,en,1205
1856,05/24/2015,en,1204
1857,06/06/2017,en,1203
1858,12/31/2014,ru,1202
1859,06/23/2017,ru,1201
1860,06/27/2016,ru,1200
1861,10/17/2015,en,1200
1862,09/07/2015,en,1198
1863,04/30/2016,ru,1197
1864,04/02/2017,und,1195
